,Date,Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,TimeSpent_minutes,buyDrinks,TotalSpent_RM,latitude,longitude,Num_of_Baskets
149,20151024,6:44:22,malay,male,thin,42.0,no,no_kids,big,white,casual,yellow,short_sleeve,black,long,clothes,4,7,yes,22.0,5.0,8.0,2.943783594,101.731658,2.0
150,20151024,6:56:49,chinese,female,moderate,39.0,no,no_kids,big,red,casual,black,short_sleeve,black,long,clothes,6,9,no,28.0,4.0,15.0,2.972629888,101.7191107,2.0
151,20151024,8:51:44,malay,male,fat,40.0,no,no_kids,big,white,casual,white,long sleeve,brown,short,clothes,4,10,no,51.0,4.0,14.0,2.935676597,101.7274257,1.0
152,20151024,9:07:33,indian,female,thin,41.0,no,no_kids,big,green,casual,yellow,short_sleeve,grey,long,blankets,6,9,no,48.0,0.0,11.0,2.911565983,101.7095475,3.0
153,20151024,9:22:05,malay,female,moderate,50.0,no,no_kids,small,red,casual,brown,long sleeve,brown,long,blankets,3,7,no,36.0,0.0,13.0,2.93940093,101.6495988,2.0
154,20151024,9:23:10,malay,female,moderate,48.0,no,no_kids,big,yellow,casual,red,long sleeve,pink,long,clothes,6,9,no,57.0,3.0,10.0,2.971197986,101.6686288,3.0
155,20151024,9:23:10,malay,female,thin,42.0,yes,no_kids,big,red,casual,green,long sleeve,red,long,clothes,6,8,no,19.0,3.0,20.0,2.946191658,101.7327251,2.0
156,20151024,9:24:29,malay,male,moderate,51.0,yes,no_kids,small,white,casual,blue,short_sleeve,black,long,clothes,6,10,no,45.0,0.0,11.0,2.938586136,101.6421316,2.0
157,20151024,10:30:48,chinese,female,thin,54.0,no,no_kids,big,red,casual,grey,short_sleeve,brown,short,clothes,6,9,no,11.0,5.0,7.0,2.96041273,101.6703822,2.0
158,20151024,10:30:48,malay,male,thin,50.0,yes,toddler,big,black,casual,black,long sleeve,blue,long,clothes,4,10,no,21.0,5.0,13.0,2.971906764,101.7333458,1.0
159,20151024,10:47:32,malay,female,fat,44.0,no,no_kids,big,blue,casual,white,long sleeve,black,long,clothes,5,8,no,39.0,5.0,19.0,2.962840565,101.6707429,2.0
160,20151024,10:59:09,malay,female,fat,40.0,no,no_kids,big,blue,casual,blue,long sleeve,black,long,clothes,4,9,no,36.0,0.0,12.0,2.95610342,101.7455091,1.0
161,20151024,11:12:18,malay,female,moderate,45.0,yes,young,big,red,casual,black,short_sleeve,red,long,clothes,4,7,no,36.0,0.0,19.0,2.939959365,101.6843272,2.0
162,20151024,11:32:11,malay,male,fat,41.0,yes,young,big,blue,casual,orange,short_sleeve,grey,short,clothes,6,10,yes,59.0,1.0,15.0,2.904171206,101.7115568,1.0
163,20151024,11:34:26,indian,female,moderate,37.0,no,no_kids,big,red,casual,grey,short_sleeve,brown,short,clothes,6,7,no,36.0,5.0,18.0,2.963192269,101.6578329,3.0
164,20151024,12:00:51,indian,female,moderate,35.0,no,no_kids,big,black,casual,blue,short_sleeve,black,long,clothes,3,7,no,36.0,4.0,7.0,2.925180031,101.6878806,2.0
165,20151024,12:14:54,chinese,male,thin,53.0,yes,baby,big,blue,formal,black,short_sleeve,grey,long,blankets,6,7,yes,17.0,3.0,10.0,2.908187096,101.6391063,2.0
166,20151024,12:37:44,chinese,male,moderate,53.0,yes,toddler,small,white,casual,red,short_sleeve,brown,short,blankets,6,10,no,29.0,0.0,10.0,2.932600311,101.6594659,1.0
167,20151024,13:05:01,chinese,male,moderate,51.0,no,no_kids,big,black,casual,red,short_sleeve,blue_jeans,long,clothes,6,7,no,38.0,4.0,14.0,2.931545986,101.6823876,2.0
168,20151024,13:30:48,malay,female,moderate,32.0,no,no_kids,big,red,casual,blue,short_sleeve,brown,long,clothes,4,8,yes,48.0,1.0,13.0,2.971431589,101.7405171,1.0
169,20151024,13:37:15,malay,female,thin,52.0,yes,no_kids,big,orange,casual,red,short_sleeve,black,long,clothes,5,9,no,58.0,1.0,12.0,2.912918927,101.7331987,3.0
170,20151024,13:37:15,malay,female,thin,50.0,no,no_kids,big,yellow,casual,green,long sleeve,white,long,blankets,4,8,no,11.0,3.0,13.0,2.908755511,101.6887063,2.0
171,20151024,14:07:01,malay,male,moderate,31.0,no,no_kids,big,red,casual,brown,short_sleeve,white,long,clothes,4,10,no,56.0,1.0,17.0,2.914610198,101.6718867,1.0
172,20151024,14:28:38,indian,female,moderate,54.0,no,no_kids,small,yellow,casual,white,short_sleeve,black,long,clothes,5,10,no,11.0,5.0,17.0,2.955138899,101.6788419,3.0
173,20151024,14:39:02,foreigner,male,thin,47.0,no,toddler,big,blue,casual,blue,short_sleeve,black,short,clothes,6,7,yes,22.0,0.0,14.0,2.959588224,101.7137654,2.0
174,20151024,14:51:31,chinese,female,moderate,39.0,no,no_kids,big,black,casual,red,long sleeve,black,short,clothes,3,9,yes,37.0,3.0,18.0,2.969093026,101.6918532,1.0
175,20151024,14:55:41,indian,female,thin,50.0,no,no_kids,big,black,casual,black,short_sleeve,black,long,clothes,4,8,no,19.0,3.0,17.0,2.959252251,101.666786,3.0
176,20151024,15:01:59,indian,male,moderate,34.0,no,no_kids,big,yellow,formal,orange,long sleeve,black,long,blankets,4,7,yes,56.0,3.0,10.0,2.927328854,101.6759946,1.0
177,20151024,15:20:20,malay,female,thin,47.0,no,no_kids,big,black,casual,blue,long sleeve,brown,long,blankets,6,8,no,42.0,0.0,7.0,2.931887212,101.6407213,3.0
178,20151024,15:30:07,malay,female,fat,40.0,no,no_kids,big,blue,casual,black,long sleeve,blue_jeans,long,clothes,5,10,no,20.0,3.0,13.0,2.939454169,101.639956,2.0
179,20151024,15:30:07,chinese,female,thin,51.0,no,no_kids,big,red,formal,white,short_sleeve,black,long,clothes,3,8,no,14.0,2.0,7.0,2.965380492,101.6358077,1.0
180,20151024,15:30:07,chinese,male,moderate,37.0,no,no_kids,big,white,casual,black,short_sleeve,blue,long,clothes,4,7,yes,16.0,1.0,20.0,2.934599617,101.6622515,1.0
181,20151024,17:07:48,malay,female,moderate,40.0,no,no_kids,big,red,formal,red,long sleeve,blue_jeans,long,clothes,5,10,no,37.0,2.0,10.0,2.913977854,101.7214809,1.0
182,20151024,17:07:48,malay,female,thin,54.0,yes,young,big,red,casual,blue,short_sleeve,black,long,clothes,5,7,no,38.0,0.0,14.0,2.953151892,101.6457876,3.0
183,20151024,17:32:53,indian,female,moderate,40.0,no,young,big,white,casual,grey,short_sleeve,blue_jeans,short,clothes,6,10,no,58.0,5.0,15.0,2.947404674,101.7225155,3.0
184,20151024,18:56:36,indian,female,moderate,49.0,no,no_kids,big,blue,casual,white,short_sleeve,blue_jeans,long,clothes,3,7,no,18.0,3.0,10.0,2.957236712,101.6394192,2.0
185,20151024,19:02:34,indian,female,thin,39.0,no,no_kids,big,black,casual,white,long sleeve,black,long,blankets,5,10,yes,24.0,3.0,20.0,2.95109411,101.7134341,2.0
186,20151024,19:39:23,malay,male,thin,41.0,no,no_kids,big,blue,casual,red,short_sleeve,black,long,clothes,3,7,yes,53.0,2.0,7.0,2.963450278,101.6887548,3.0
187,20151024,19:39:23,chinese,female,moderate,40.0,no,no_kids,big,black,traditional,black,short_sleeve,white,long,clothes,4,10,no,34.0,4.0,8.0,2.935396969,101.742992,1.0
188,20151024,20:03:39,malay,male,thin,41.0,no,no_kids,big,blue,casual,black,short_sleeve,blue_jeans,long,blankets,4,9,no,16.0,2.0,15.0,2.958858058,101.6947694,1.0
189,20151024,20:07:19,chinese,female,thin,51.0,yes,toddler,big,blue,casual,white,short_sleeve,white,long,clothes,4,8,no,35.0,3.0,20.0,2.92627066,101.7287669,3.0
190,20151024,20:59:01,malay,female,fat,29.0,yes,no_kids,big,pink,casual,grey,short_sleeve,blue,long,clothes,3,8,yes,45.0,1.0,9.0,2.935001243,101.6394673,3.0
191,20151024,20:59:01,malay,female,fat,45.0,no,no_kids,big,black,traditional,blue,short_sleeve,grey,long,clothes,5,7,no,42.0,2.0,8.0,2.934964024,101.7319388,3.0
192,20151024,20:59:01,malay,female,fat,54.0,no,no_kids,big,white,casual,blue,short_sleeve,brown,long,clothes,3,7,yes,50.0,5.0,14.0,2.934500834,101.6301718,2.0
193,20151024,21:06:04,indian,male,moderate,45.0,no,young,big,white,casual,red,short_sleeve,green,long,clothes,6,9,no,55.0,1.0,14.0,2.945916206,101.7466365,3.0
194,20151024,21:12:32,malay,female,fat,39.0,no,no_kids,big,grey,formal,white,long sleeve,grey,long,clothes,6,9,no,29.0,3.0,14.0,2.960308476,101.7017119,3.0
195,20151024,21:12:32,malay,female,thin,53.0,no,no_kids,big,black,casual,grey,short_sleeve,brown,long,clothes,5,8,yes,19.0,3.0,15.0,2.967103729,101.7250105,1.0
196,20151024,21:45:54,malay,female,thin,37.0,no,no_kids,big,blue,casual,red,long sleeve,grey,long,clothes,4,8,no,53.0,3.0,21.0,2.938023108,101.6986246,2.0
197,20151024,21:45:54,malay,male,fat,50.0,no,no_kids,big,blue,casual,black,short_sleeve,black,long,clothes,3,7,yes,53.0,5.0,21.0,2.954296233,101.7289079,2.0
198,20151024,23:32:46,chinese,female,thin,34.0,no,young,big,pink,formal,white,short_sleeve,blue,long,clothes,6,8,no,24.0,5.0,17.0,2.907214587,101.7204091,1.0
199,20151024,23:40:46,indian,male,thin,46.0,no,no_kids,big,blue,casual,blue,short_sleeve,brown,short,blankets,4,10,no,52.0,3.0,14.0,2.934446367,101.7068809,3.0
200,20151024,23:47:35,malay,male,thin,33.0,no,no_kids,small,black,casual,blue,short_sleeve,blue_jeans,short,clothes,3,8,no,59.0,0.0,21.0,2.956628239,101.6924876,2.0
201,20151025,0:08:09,malay,male,fat,42.0,no,no_kids,big,black,casual,red,short_sleeve,black,long,blankets,4,7,no,39.0,3.0,7.0,2.914232837,101.6770645,1.0
202,20151025,0:11:08,malay,male,fat,50.0,yes,no_kids,big,grey,casual,grey,short_sleeve,red,short,clothes,6,10,yes,15.0,4.0,20.0,2.908522335,101.7102631,3.0
203,20151025,1:29:47,chinese,female,fat,54.0,no,no_kids,big,brown,casual,grey,long sleeve,black,long,clothes,3,7,no,29.0,5.0,8.0,2.969853108,101.7228356,1.0
204,20151025,8:15:00,chinese,male,thin,38.0,no,young,big,red,casual,white,short_sleeve,blue_jeans,long,clothes,4,10,no,24.0,3.0,14.0,2.930409306,101.6978024,2.0
205,20151025,8:15:00,chinese,female,thin,30.0,no,no_kids,big,blue,casual,orange,short_sleeve,pink,short,clothes,3,10,yes,36.0,1.0,15.0,2.924422945,101.6926708,2.0
206,20151025,8:17:23,malay,male,fat,54.0,no,no_kids,big,red,casual,red,short_sleeve,blue_jeans,long,clothes,4,8,yes,16.0,1.0,21.0,2.924179969,101.7160804,2.0
207,20151026,8:40:01,malay,female,moderate,47.0,no,no_kids,big,purple,casual,blue,long sleeve,black,long,clothes,6,10,yes,13.0,4.0,16.0,2.921285236,101.7428619,3.0
208,20151026,8:40:01,malay,male,thin,29.0,no,no_kids,small,red,casual,orange,short_sleeve,white,long,clothes,6,9,yes,52.0,0.0,14.0,2.949445908,101.6366304,1.0
209,20151026,8:40:01,malay,female,fat,46.0,no,no_kids,small,white,casual,purple,long sleeve,pink,long,clothes,5,8,no,43.0,3.0,7.0,2.903899253,101.7467809,3.0
210,20151026,8:40:01,malay,male,moderate,41.0,yes,baby,big,green,casual,black,short_sleeve,grey,long,clothes,3,9,no,13.0,2.0,10.0,2.918568826,101.6655585,3.0
211,20151026,9:15:05,indian,male,moderate,41.0,no,no_kids,big,white,casual,black,short_sleeve,blue,long,clothes,6,7,no,26.0,1.0,10.0,2.917723073,101.7385997,1.0
212,20151029,21:19:48,chinese,female,moderate,42.0,no,no_kids,small,black,casual,purple,short_sleeve,purple,long,blankets,6,8,no,35.0,3.0,11.0,2.948750936,101.6883207,2.0
213,20151029,21:28:23,chinese,female,fat,32.0,no,no_kids,big,black,casual,red,short_sleeve,brown,short,clothes,5,10,no,44.0,2.0,14.0,2.94215071,101.6661886,3.0
214,20151029,21:28:23,malay,male,fat,35.0,no,no_kids,small,brown,casual,grey,long sleeve,blue_jeans,short,clothes,3,8,no,56.0,5.0,14.0,2.946104338,101.6782598,3.0
215,20151029,21:30:29,foreigner,female,fat,45.0,no,no_kids,big,purple,casual,red,short_sleeve,black,long,blankets,6,10,no,37.0,2.0,18.0,2.91708056,101.7063833,3.0
216,20151029,21:49:52,indian,male,moderate,40.0,yes,young,big,black,casual,pink,short_sleeve,grey,long,clothes,6,9,no,54.0,3.0,11.0,2.929293961,101.7216268,1.0
217,20151029,21:59:25,malay,female,fat,47.0,yes,no_kids,big,grey,casual,black,long sleeve,white,long,clothes,4,10,no,16.0,3.0,8.0,2.932200514,101.6887817,2.0
218,20151029,21:59:25,malay,male,fat,34.0,no,no_kids,big,black,casual,brown,short_sleeve,grey,short,clothes,6,8,no,49.0,0.0,20.0,2.958225344,101.6816153,1.0
219,20151029,21:59:25,malay,female,moderate,44.0,no,no_kids,big,white,casual,black,long sleeve,black,long,clothes,6,7,no,25.0,4.0,12.0,2.970728476,101.7225717,3.0
220,20151029,22:38:51,indian,male,fat,38.0,no,no_kids,big,red,casual,blue,short_sleeve,white,long,clothes,6,10,no,51.0,1.0,18.0,2.960950706,101.7416634,1.0
221,20151030,18:53:06,malay,male,thin,49.0,yes,no_kids,big,green,formal,blue,long sleeve,black,long,clothes,5,8,no,16.0,0.0,8.0,2.930343851,101.6973027,1.0
222,20150111,6:44:39,malay,female,moderate,47.0,no,no_kids,big,purple,casual,black,short_sleeve,blue,long,clothes,4,10,no,23.0,1.0,16.0,2.951659203,101.7083832,3.0
223,20150111,7:15:46,malay,female,thin,40.0,yes,no_kids,big,blue,casual,black,long sleeve,green,long,clothes,6,10,yes,15.0,0.0,11.0,2.969799293,101.6626852,3.0
224,20150111,7:49:27,indian,male,thin,52.0,no,no_kids,big,yellow,casual,red,short_sleeve,purple,short,clothes,4,8,no,32.0,5.0,16.0,2.923524901,101.7374016,2.0
225,20150111,8:07:53,malay,male,fat,29.0,yes,young,big,black,casual,orange,short_sleeve,blue_jeans,long,clothes,6,9,no,30.0,2.0,11.0,2.959053443,101.6525998,2.0
226,20150211,13:32:51,foreigner,male,thin,44.0,no,no_kids,big,white,casual,orange,long sleeve,black,long,clothes,3,9,no,11.0,4.0,8.0,2.943017762,101.7169631,1.0
227,20150211,13:54:53,indian,male,moderate,50.0,no,no_kids,small,black,casual,black,short_sleeve,black,long,clothes,6,10,no,26.0,3.0,12.0,2.927838796,101.6800139,2.0
228,20150211,14:29:06,malay,female,fat,34.0,no,no_kids,big,red,casual,white,short_sleeve,black,long,clothes,3,7,no,22.0,5.0,16.0,2.943391953,101.6838972,1.0
229,20150211,14:40:43,malay,female,moderate,53.0,no,no_kids,big,white,formal,black,long sleeve,black,long,clothes,6,7,no,22.0,0.0,15.0,2.955817524,101.6291738,3.0
230,20150211,14:50:13,malay,male,fat,40.0,no,no_kids,small,white,casual,yellow,short_sleeve,blue,long,clothes,6,8,no,60.0,4.0,14.0,2.933546101,101.6685273,1.0
231,20150211,14:50:13,malay,male,moderate,40.0,no,no_kids,big,orange,casual,black,short_sleeve,grey,long,clothes,3,7,no,32.0,4.0,9.0,2.945753843,101.7205461,3.0
232,20150211,15:15:59,indian,female,thin,36.0,no,no_kids,big,red,casual,blue,long sleeve,black,long,clothes,4,8,no,17.0,4.0,19.0,2.908471426,101.6472248,2.0
233,20150211,15:20:26,malay,male,thin,43.0,no,no_kids,big,blue,casual,black,short_sleeve,grey,long,blankets,3,7,no,21.0,0.0,13.0,2.949665041,101.7160896,3.0
234,20150211,17:19:17,malay,female,fat,44.0,no,no_kids,big,green,traditional,white,long sleeve,white,long,clothes,6,9,yes,30.0,5.0,10.0,2.944287621,101.7450908,3.0
235,20150211,17:23:07,malay,female,fat,50.0,no,no_kids,big,red,traditional,red,long sleeve,red,long,clothes,5,9,yes,19.0,0.0,15.0,2.938080613,101.6446418,3.0
236,20150211,17:23:07,malay,female,fat,55.0,no,no_kids,big,red,traditional,purple,long sleeve,purple,long,clothes,3,7,no,28.0,3.0,18.0,2.951148551,101.6999127,3.0
237,20150211,17:43:38,malay,female,moderate,29.0,no,no_kids,big,pink,traditional,purple,long sleeve,purple,long,clothes,5,10,yes,41.0,3.0,16.0,2.944442879,101.6932413,2.0
238,20150211,17:47:23,indian,female,thin,28.0,no,no_kids,big,black,casual,black,short_sleeve,black,long,blankets,4,8,no,19.0,0.0,11.0,2.968831167,101.6437951,3.0
239,20150211,18:06:43,malay,male,fat,35.0,no,no_kids,big,blue,casual,black,short_sleeve,brown,long,clothes,5,9,no,22.0,1.0,8.0,2.908265235,101.646757,2.0
240,20150211,18:18:21,malay,male,moderate,46.0,no,no_kids,big,brown,traditional,green,long sleeve,blue_jeans,long,clothes,6,7,yes,43.0,1.0,13.0,2.920281423,101.6988294,3.0
241,20150211,18:39:35,indian,male,moderate,50.0,no,no_kids,big,red,casual,orange,short_sleeve,black,long,clothes,5,7,yes,26.0,4.0,16.0,2.94598195,101.6560701,1.0
242,20150211,18:39:35,malay,female,thin,33.0,no,no_kids,small,pink,traditional,purple,long sleeve,purple,long,clothes,3,10,no,32.0,5.0,9.0,2.937364649,101.6856716,1.0
243,20150211,19:00:24,malay,female,moderate,34.0,no,no_kids,big,black,formal,blue,long sleeve,black,long,clothes,6,7,no,53.0,0.0,9.0,2.934838576,101.7238196,1.0
244,20150211,19:02:13,malay,male,fat,40.0,no,no_kids,big,blue,casual,black,short_sleeve,green,long,clothes,5,9,no,48.0,3.0,11.0,2.936138329,101.7184584,1.0
245,20150211,19:00:14,malay,female,fat,33.0,no,no_kids,big,grey,casual,grey,long sleeve,grey,long,clothes,3,7,no,44.0,2.0,11.0,2.914790045,101.6915935,3.0
246,20150211,19:14:08,indian,female,moderate,52.0,no,no_kids,big,red,casual,orange,short_sleeve,black,short,clothes,5,8,no,11.0,2.0,9.0,2.960788038,101.6495573,1.0
247,20150211,19:14:08,chinese,male,fat,54.0,no,no_kids,big,blue,casual,black,short_sleeve,white,short,clothes,3,7,no,50.0,5.0,9.0,2.935664733,101.7007438,2.0
248,20150211,19:35:06,malay,female,moderate,38.0,no,no_kids,big,blue,formal,white,short_sleeve,red,short,clothes,3,10,no,33.0,0.0,18.0,2.916069594,101.7182686,3.0
249,20150211,19:36:41,foreigner,male,thin,43.0,no,no_kids,small,brown,casual,grey,short_sleeve,brown,short,clothes,5,10,no,39.0,2.0,10.0,2.908670847,101.7407729,2.0
250,20150211,19:49:45,foreigner,male,thin,45.0,no,no_kids,big,green,casual,green,short_sleeve,black,long,clothes,3,8,no,51.0,0.0,14.0,2.935895507,101.6683542,3.0
251,20150211,20:11:16,malay,male,moderate,52.0,no,no_kids,big,blue,traditional,brown,long sleeve,brown,long,clothes,6,9,yes,27.0,0.0,21.0,2.91131555,101.679802,2.0
252,20150211,20:11:16,malay,female,fat,37.0,no,no_kids,big,grey,casual,green,short_sleeve,black,long,clothes,3,9,no,49.0,4.0,21.0,2.949295895,101.6396812,3.0
253,20150211,20:43:51,malay,male,fat,41.0,no,no_kids,big,white,casual,black,short_sleeve,green,long,clothes,5,10,no,39.0,4.0,10.0,2.924567622,101.7276728,3.0
254,20150211,21:21:52,malay,male,fat,45.0,no,no_kids,big,black,casual,white,short_sleeve,blue,long,clothes,5,10,yes,56.0,5.0,8.0,2.948343024,101.6529578,3.0
255,20150211,21:31:46,malay,female,thin,53.0,no,no_kids,big,green,formal,white,long sleeve,black,long,clothes,5,10,no,35.0,4.0,16.0,2.914400354,101.7357973,3.0
256,20150211,21:36:02,malay,male,thin,39.0,no,no_kids,big,orange,casual,white,short_sleeve,purple,long,blankets,4,8,yes,43.0,5.0,14.0,2.923221244,101.649769,3.0
257,20150211,22:08:41,indian,male,moderate,32.0,no,no_kids,big,white,casual,brown,short_sleeve,grey,long,clothes,6,10,no,18.0,1.0,14.0,2.973088648,101.6651585,3.0
258,20150211,22:10:28,malay,female,thin,40.0,no,no_kids,big,pink,casual,purple,long sleeve,purple,long,clothes,3,8,yes,43.0,0.0,7.0,2.911870442,101.6832623,1.0
259,20150211,23:09:00,indian,female,thin,33.0,no,no_kids,big,white,casual,black,short_sleeve,black,long,clothes,5,9,no,54.0,5.0,7.0,2.933525997,101.7384456,2.0
260,20150211,23:12:22,indian,female,fat,46.0,no,no_kids,big,white,formal,purple,long sleeve,black,long,clothes,6,7,no,39.0,5.0,17.0,2.912532462,101.6392835,1.0
261,20150211,23:14:25,indian,female,fat,30.0,no,no_kids,big,white,traditional,green,short_sleeve,black,long,blankets,3,8,no,14.0,2.0,21.0,2.909648859,101.7357739,3.0
262,20150311,0:26:16,chinese,male,moderate,55.0,no,no_kids,small,white,casual,blue,short_sleeve,white,short,clothes,5,10,no,29.0,5.0,12.0,2.934576867,101.6463404,2.0
263,20150311,0:34:09,indian,female,thin,30.0,no,no_kids,big,white,casual,black,short_sleeve,black,long,clothes,5,8,no,31.0,4.0,8.0,2.944681298,101.6922647,2.0
264,20150311,0:54:05,malay,male,fat,34.0,no,no_kids,big,white,casual,yellow,short_sleeve,orange,long,clothes,5,7,no,27.0,1.0,13.0,2.917023107,101.700027,3.0
265,20150311,1:14:32,indian,female,fat,39.0,no,no_kids,small,blue,formal,black,long sleeve,black,long,clothes,3,10,no,31.0,1.0,9.0,2.92694313,101.6567547,2.0
266,20150311,8:09:27,chinese,female,fat,41.0,no,no_kids,big,brown,casual,orange,short_sleeve,black,long,clothes,4,10,no,34.0,1.0,14.0,2.938845758,101.6630768,2.0
267,20150311,8:51:31,chinese,male,fat,40.0,no,no_kids,big,blue,casual,grey,short_sleeve,blue_jeans,short,clothes,4,7,yes,32.0,1.0,16.0,2.918683142,101.7328589,2.0
268,20150311,9:20:56,indian,male,moderate,35.0,no,no_kids,big,red,casual,brown,short_sleeve,blue,short,clothes,3,7,no,11.0,1.0,13.0,2.914040327,101.6617645,1.0
269,20150311,10:39:34,malay,female,thin,34.0,no,no_kids,big,blue,formal,orange,long sleeve,blue,long,clothes,4,7,no,54.0,3.0,15.0,2.930154141,101.6609396,3.0
270,20150311,14:27:01,chinese,male,moderate,55.0,no,no_kids,big,black,formal,brown,short_sleeve,black,short,clothes,3,7,no,24.0,5.0,16.0,2.917883712,101.719975,2.0
271,20150311,15:22:19,indian,female,moderate,47.0,no,no_kids,big,white,casual,red,short_sleeve,grey,short,clothes,3,10,no,49.0,3.0,11.0,2.926158683,101.6418201,1.0
272,20150311,17:15:38,chinese,male,thin,45.0,no,no_kids,big,red,traditional,red,short_sleeve,blue_jeans,short,clothes,4,8,no,45.0,0.0,18.0,2.940978723,101.6433598,3.0
273,20150311,17:51:32,malay,female,fat,31.0,no,no_kids,big,blue,traditional,blue,long sleeve,blue,long,clothes,4,8,no,51.0,1.0,18.0,2.928152378,101.7331086,2.0
274,20150311,18:47:12,chinese,female,thin,41.0,no,no_kids,big,orange,casual,grey,long sleeve,brown,long,clothes,3,8,no,18.0,3.0,16.0,2.928966658,101.703524,2.0
275,20150311,19:16:59,foreigner,male,thin,42.0,no,no_kids,big,white,casual,purple,short_sleeve,pink,short,clothes,6,9,no,16.0,2.0,15.0,2.939141274,101.6448118,2.0
276,20150311,19:37:38,foreigner,female,fat,36.0,no,no_kids,big,grey,casual,yellow,short_sleeve,black,long,clothes,5,7,no,14.0,3.0,19.0,2.948545067,101.7300481,1.0
